,text,sentiment
3687, asif er mathay gondolo ace.upor theke bose onk comments kora jay... ,2.0
3688, China thika submarine niya ashar pore india tension ase tai asbe jante amra samne ro ki ki korbo r china sathe ki kinbo rltn kmn eigula jante jabe  ,2.0
3689, malo ra deshe ese chole jai vohte kintu malo malo je gondu soriye jai ta theke khali deshe jogra r hanahani vare santi asena. ,2.0
3690, Jota peta kora hok ok ,2.0
3691, Toder ke ei deshe ke aste bole? ,2.0
3692, Ebar tor ki hopere varot ,2.0
3693, Haire markin ra tora muslim jatir upor kno khepa ,2.0
3694, Right . africa kono sontan kei zor kore khawano hoy na .  tader sontan amader sontaner chai te onek sokti shali ,2.0
3695, jannat tumi ki amar bandhu hoba? ,0.0
3696, Jara cho to jat Tara ay sob kotha boly ,2.0
3697, deha to jay vuter moto ,2.0
3698, sala nagnty er muke boro boro kotha futse daki sala nagtir jat khas e dura are shuior aber dormo nia ulta palta kotha kos sala madari binchoad are toder tem je koto valo ta amra pura world e jani ja ja vag tiger ailo ,2.0
3699, ???? ???? tora to gorur mut khete khete,2.0
3700,boro hoesish...tui to autestic... matal...,2.0
3701, emon tamim kei toh tai .  .  ,0.0
3702, luck ta onek valo.....& bad luck Khulna ,0.0
3703, vai amar vai tamim vai..... ,1.0
3704, Thamim Vai jodi take gayler dorkar ki ,1.0
3705, Boss a run koto korseee......? ,1.0
3706, Ata ke tomar basar rasta ,0.0
3707,jokhon bujlo ami comment korle amk shudu choda dei...ar etai to amr sob cheye valo laga tai ami aro comment korbo amk shudu diba choda ar amr shudu lagbe valo ar amr shok o mitbe..,2.0
3708,vai ok niya kichu mone korbena...or ki dosh choda marka deshe jonmo niche ar choda marka mayer ghorbe jonmaiche tai tar o choda chara ar kichu valo lagena... ,2.0
3709, Banglali ki jinis 1971 a amra ta prove korece..indiar sorojonter jonno aj amra bivokto..always suppourt pakistan not india....india k always challenge ,2.0
3710, R a munapik tor kotay boli Pakistan amolay to tui Jongi silay. Kaman laglo ,2.0
3711, sadhinota kami bolte lojja lage ?? ,2.0
3712, Headline ta pochondo holo na tobe khubi moja lagse. ,2.0
3713, Mone hoy apnar churir motlob. ,2.0
3714, Malaun der kata suru korbo kintu yamen o kafer jader marche tara o toder moto akata malur bacca tore jeno fb na dekhi ,2.0
3715, vai..kharap ki bolse..apnarai..bolen...soudi o to kharap kortase ,2.0
3716, ami jete chai oi deshe .  ki bave jabo ,0.0
3717, Aktu age deye sunlam mayanmar mosolman der ke pateye dice aita ki sotti na ,0.0
3718, tar....old ta ki jante pari??? ,2.0
3719, Ami mon theke dowa kori se jeno taratari poroparer ticket pai....desh basi ontoto shantite thakbe ,2.0
3720, Pm er jonno joto jon parthona korbe .  tar cheye Rohinga Muslim der jonno lac gun besi Muslim parthona korbe Inshallah. ,1.0
3721, Ami o pray korbo bcoz evabe mara gele tar bichar banglar jonogon dekhbena. Hasina k bicharer maddhome fasi dewa hobe Bangladesher kolonko muchon. ,2.0
3722, Ami Beses prarthona kori He Allah Tumi Bangali Jateke Ei daine r kobol theke Rokkha koro . ,0.0
3723, Ai dua ta ki hobe jor kore naki valobase dua konta naki nirdes. ,2.0
3724, Taratari jeno more sei perarthona korbe naki ,2.0
3725, Une ma hoban to Kal na ke ,0.0
3726, Ei sob paglami chaira balo kichu koren ,2.0
3727, Ore to allah sabdan korse ?ekhono somoy ase valo hoyeja ,2.0
3728, o morar jonno ni dowa ,2.0
3729, Kono jatike godi dhongso korte hoy tahole tar shikhha ka aga dhongso koro are akhon tai suru hocca  ,2.0
3730, Marlen na kano.amar kharap laglo ,2.0
3731, naya digonter uchit jara muslim o bangladeshi der gali dey tader k ai page e dhokte na deya ..and block mara.. ,2.0
3732, Humki ar  .  majhe majhe halka gola guli.. Ei sob e hobe.. ATOM BOMB keo marbe na ,2.0
3733,Indian + pakistani keo E amader valo kichu asha kore na....,2.0
3734,Tobe pakistani der moto kharap jati mone hoy a duniya te nei.Trust me plz my all friend . Kotha oder onek sweet kintu mon ta j ki bolar vasha nei. ,2.0
3735, Iftekhar vai meye ta kichu kore thaklew ta crime er porjaye pore na..bodrul er ta crime. .murkher moto kotha bole laav nai.. ,2.0
3736, porebesh thek e ase.sudu sudu mettha kotha bola thek na ,2.0
3737, Ei sei 3fut mal ta 3ball 2run ,2.0
3738, Desh ta ki baper sompotti naki tomar? ,2.0
3739, ai tora ami lati marmu ,2.0
3740, Neymar dada ki ekhon o bece ache na mara geche ,2.0
3741, ami onek besi kosto paici coz ami Brazil sapotar..... ,2.0
3742, ami argentina support kori na. tobe amar kono sondeho nai je massi onnotomo shera footballer. ,1.0
3743, messi er nam ta na thaka ta savabik .  .  . Uni to sera der talika korce .  .  .  but messi to sera der sera .  .  ,1.0
3744, tar moto aagol coach er shera talikay thaklei kI ar na thaklei ki?? ,2.0
3745, Oai sala to pagol ora k koch banaisa ,2.0
3746, ota akta pagol ar bqchs ,2.0
3747, Muslim hole suchir bichar kbei hoye jeto. fekura akhon chup hoye ache kono kthanai. ,2.0
3748, Indonesia jete dewa uchit silo . jawar por ore thik jobai kore orr gayer chamra sila dorkarsilo . tahole bujto koto ta kosto paise amr oi muslims vi o bonn ra ,2.0
3749, take ondhokar ghore bondi kore tar khawa dawa bondho kore daywa hauk abong take chirotore dol theke bohiskar kora hauk ,2.0
3750, Muslim sob country ak haw ....tomra kno nirob oic issa korle gota mianmar k finished or vaniced kore dite pare .....muslim vratittobhod jade aj thakto tobe kono bedhorme ak moslim er gai hat dawer sahose paito na ,2.0
3751, Ai mage r a choida mai ra hala ,2.0
3752, Unar moto Mohila k agun diye jaliye dewaa uchit.. ,2.0
3753, Indoneshiay keno.Sara prithiby jeno jete na pare ,2.0
3754, magira jayga na dawa hok ,2.0
3755, ai kokuri ta k keu dorson kor ,2.0
3756, Kafer der jayga muslim dese hobe na ,2.0
3757, Niggroder hate tule dea hok ,2.0
3758, Khangi toke pele ki kortam ,2.0
3759, O ar kono muslim countryte jete parbe na? ,2.0
3760, Rakkos perany ke abaro bondi kora hok ami ,2.0
3761, sukurayr moto pori noti hok ,2.0
3762, Manob sobhotta tomar ar nai ,2.0
3763, se je deshe jabe juta peta korar onomoti thakle balo hoto ,2.0
3764, ar muslim ki jinis bujaitam ,0.0
3765, noti toy kono desh a jaite parbi na ,2.0
3766,Ae bessa k jeno prithibir kono country te probes korte na deya hoe ,2.0
3767, Bangladeshe tur jonno bondo . ,2.0
3768, Rit kasmirer jara pakistan k support kore tader k voi dekhia karon jodi support na kore tahole oder family k mere dibe tai badho hoe support kore...pakistan k amdr deser modi to bolechei sahos thkle samne die lag...kasmirer side a lukia kno fight....pakistan vlo mto jane indiar sathe front side die lege prbe nh... ,2.0
3769, Mon tai valo hoiaa gelo ,2.0
3770, Koi kangla ra aj eid eid bole mone ho66e na???? ,2.0
3771, Malawon ar bassa k amon sicca dewa hot jate amon korar sahor r Kew na pay.......@ ,2.0
3772, noyadigonto opera mini ta dekha jai na keno? ,0.0
3773, Dese bose faizlami bad diye bides e ese dekh bangladesh bidesider kase kmn rul model ,2.0
3774, hindu Christian & bodhoo sob ak hoye muslimder bal sirte o parbe na     donald trum jodi muslim der sathe beharamir try kore     to tar lasher ato tukro kora hobe ta gunte  maliaonder fer prithibite jornmo grohoh korte hobe ,2.0
3775, Buddhist are terrorist... ai gola sob jarog sontan... ,2.0
3776, hoy ja ALLAH sob caya Powerfull.Bisas na hoy khulna jodi tor kono malu friend thaky taholy suny nis. ,2.0
3777, Allahia valo janan tane sob korta paran ,1.0
3778, Kbe hbe seta ektu bolun.. ,0.0
3779, Yes ta hobe lal sukrobare ,0.0
3780, Ami dekci r sabbir je akta ediot seta niccoy janen ,2.0
3781, Randian ta aikhane ki kore. ,2.0
3782, somossa nai ei rokom hobe sabik. ,0.0
3783, sabir je valo manush ta noy dui jony opradi ,2.0
3784, jupitar amon kno player na je take ai dhoroner propse kao korbe.I think . se news hoar jonno ai kaj korese.r ata amader cricket ke destroy korar opochesta cara r kisui n.a.. ,2.0
3785, Hey Allah tumi Faisal bhai er uchilaiy Amader k kabol karo. ,0.0
3786,puro WB ar moto vai..... ki6u korar nai.... ai mal guli k jekhane dekhbe janto jaliya dow ,2.0
3787, Amader desh theke khomota shin der niye jan,2.0
3788, tara shushtho o niropekkho nirbachon kore dite parbe  ,0.0
3789, Nijader nirbacon ar ki obbasta ta amara jani  . so camcami korar dorkar nai ,2.0
3790, Jeta gechse seta ar firbena ,0.0
3791, BPL er sob cheye biroktikor part hocche Ambreen ar Sheena.ey 2 bhuski re kon buira sala anse bujina ,2.0
3792, Saurav Ghosh Tui nijei to prothome commnt kore bujhia dili tor rokte dos ase dna test kore dekhis jake tui bap dakis tar dna er sathe kono mil nai ,2.0
3793, Shehjad prove korlo afgani talabani mentality akhono change hoyni tader....o k kikout kora dorker. ,2.0
3794, Sabbir o besi barabari korce ,2.0
3795, Shala jongir bassa.oi kutta re banned kora hok ,2.0
3796, afgan pokir der k keno bangladesa a ana hoyaca ,2.0
3797, ampur der jonno kosto lagtese.  ,2.0
3798, Africa manus der jonne kisu ekta koren admin ,0.0
3799, Jamon aci temon e valo. Allahr dea top. Ato sondor hoa ki korbo amra morte to hobei jotossob ,0.0
3800, sala tdr ki akta sundori forsa meyeo dese thake na katrina k tan6is? ,2.0
3801, ar e ora akhon kukur ke o vogoban mone kore  . sudhu tai na kukur diye o chuda khaoay oder ammu k ,2.0
3802, Malawn hoitesa world e shobchaite nicho kharap jat  .  tara manush er satha bolo babe Kotha bolte sikhani ,2.0
3803, israile islamer biruddhe lagte ase to .  . tai aj tara agune purche ,2.0
3804, karon tara jane .  je shamne tader jonne moha bijoy ashtese .  tai tara eshob kintese ,0.0
3805, Ek din jongole theke koto boro obigotar kotha bole ...area beta ami to tana 15 din afrikar jongole thakci? ,2.0
3806, Sunita... Tor kothay boja jay tue tor ma k onek bar chudsos .  tai na... ,2.0
3807, Tui kam da thik korli na ...........valo hoye ja .......tana hole tor kopale dokkho ase ...... ,2.0
3808, sunita tui pagol hoisos eta barite sobai jane ,2.0
3809, Fresh to asay fridge ar moto no tention poray khawa jabay. ,0.0
3810, indian criket ar kobor dite lojja paitace sala kukur...india ektu kom run tullei india norbore bole...r run korlei sala mukh lukiye bose take sala hijrar bacca ,2.0
3811, Deer kangla admin@@ england er score ta bolte lojja kor6e naki?????? Lungee te agun laglo naki?? ,2.0
3812, Pakistaner dalali r koto korben ,2.0
3813, Ore admin er lungee te agun lege galo re...aha ki anondo akash e batase ,2.0
3814, Kutti boddo ra tor vatar odir giya bise kori pani diy ,2.0
3815, ata to onk ager .  .  .  .  . ato dine aikhane kno ,0.0
3816, Hala bolar a gaja khaise mone hoy ,2.0
3817, vai batasmanar bolar ar nam ke ,0.0
3818, Hindu ar boddo di re des taikka bair koira dia ,2.0
3819,Rohinga re jayga deya hok ,0.0
3820, Mon theke blci valo lagce ,1.0
3821, RahiL shariF kharap clo na. Tobe je asbe take aro kottor hote hbe . Rendia re jate bas dite pare ,2.0
3822, Pakistan sara r k dibo? ,2.0
3823, Asol terrorists kara ta motamuti sobai jane abong bujhe.... ,2.0
3824, ALLAH Onake jannat diye diben ,1.0
3825, kukuR bahini metrick pas kore MA pas kora teacheR k petay ,2.0
3826, six to r kom mareni ,2.0
3827, buja jabe rajjto korar somoy kotota anturik ,2.0
3828,apnader sob page e ami like comment kori.,0.0
3829, ha tobe tramp k hitler bola hoitece ki orthe jani na.Tobe jarmanJapan er Hitler muslim der jonno onk valo celo ,0.0
3830, Ai ranjan vodai tor to dekhe mone hocce tui bypass sontan ...tui kno trump er hoye kotha bolcis americar trump ki tor baba???tor akhono bangla des theke asar gondho katlo na abar India vokto dekhas ? Aynai mukh dekh mone hocce tui just beshhakhana theke asli. ,2.0
3831, Kew pare ni se toh Tramp ,0.0
3832, Sala ekta magi khor or kac theke ar ki balo kechu asa kora jai ,2.0
3833, toe nastik tor moto bandor ki korbo daki ,2.0
3834, Ei kutta muslimder khoti korbe. ,2.0
3835, Pakistan ekta baler team.Je newziland indiar ka6e kono patta pai ni sei team pakistan ke haranor pothe ,2.0
3836, chalange na...pak k bas dise ,2.0
3837, Chi chi mone hoy barot ,2.0
3838, akhon upojati der jongi bolle ki vul hobe sala ugro kothakar ,2.0
3839, Hai hai .  .  .  . orau ki bangladeshar moto suru korlo naki? ,2.0
3840,bangladeshe ja hoy .  okhaneo ki ta hoy naki ,0.0
3841, jai hok amra taholer balur truck er sathe jal vote o roftani suru korsi. ,2.0
3842, kuttar moto lage ai tampk ,2.0
3843, Tahle ki prithibi tai jal? ,0.0
3844, Jal vote ar karon a trump president aaj. ,2.0
3845, tham kottar bacca mosolman der ke hotta korar jonno bolche ,2.0
3846, Karon ter bara onno ther thek mota chilo tai... ,2.0
3847, Allah tader ke hefajot koeo ,0.0
3848, Bersa Kal patta pai nai ,2.0
3849, Ai paper ta bondho kore deoa uchit. ,2.0
3850, admin ke india ki phone kore bolche? ,2.0
3851, Kangkadesi charal er bacchara galagali khub valo jane comment tay bolcay. ,2.0
3852, bactob k mene nao. je India 100 people ar koti o caina r Pakistan ar 10000000 people ar kotir cinta o kore na due to ora Pakistan illiterate nation terrorist oder world a kon mullo nei . juddo korle Pakistan sesh hobe tobe India tui kuti lok mara jare . Pakistan i jaroz ra kotha bolar age mathai Jodi kisu take tobe amar kotha cinta kor ,2.0
3853, Amar mone bharat er theke baler desh be6i voy pa66e.... Toder ki r news nei...... Protidin e ektai news... ,2.0
3854, ata akta valo podokkhep.well come ,1.0
3855, Ruhingader upor ki rokom chok korse janalenna ,2.0
3856, Banglades a tho koto jaiga royeci..tr ek kone thakte dile sorkarer ki amon khoti hoy..kno tar majhe manobota nei.. ,2.0
3857, khub e kharap kotha .  eto nisthurota kemne somvob? ,2.0
3858, keno tarawto manus naki tader amader deshe rakha houk ,0.0
3859, Kano dey oder help kori ochit ,0.0
3860, ager theke mota hoye geche...onkdin onar natok dakhina..... ,0.0
3861, ei faltu lok gula danga lagay dure chup kore bose thake ,2.0
3862, Khobr ta Khub valo laglo ,1.0
3863, Ha ha ha vai admin to ek ta photo dibi toylet a lagabo... ,2.0
3864, Aro jonoprio hok din islam ,1.0
3865, Bangladesh a k no noy ,0.0
3866, Ami kinbo koto ba dam ,0.0
3867, Ami to bia korte parlamna ,0.0
3868, Police toder cakrir por Jonmo kotay hoy ta Vule jay....salar police ,2.0
3869, jara pulic ar kapor pore tara ki r manus take na ,2.0
3870, Tar agei to pituny disi ,2.0
3871, AI na hole amr boss ,0.0
3872, ato din por mona hoyca hyre politics...bolcan ja tar jonno onekk onekk donnobad....... ,2.0
3873, Ba ba rohingader poti tooo besh kotha bolar loke asee Kintu. .........upsosee ,0.0
3874, nejar Sartor jonno amar valo amay boje tora sala chorar songe chor namaj pores na bosora Akbar mosolman ,2.0
3875, ara ato tai murkho hoye gece ja tara nijeraw jane na koto boro abal. hinduder pokkho niye kotha bole. r muslimder sate torko kore. tui nijeke posno kor tui ki hindu na muslim ,2.0
3876, Make up er pichone somoy ta kom diye doler jonno kisu 1ta koren ,2.0
3877, Asroy deyer jonno Bangladesh keno r kono muslim desh nai? ,2.0
3878, Kotha ta bolte eto din laglo keno ?? ,0.0
3879, Boddoder ber kore dewa hok. ,2.0
3880, eyebrows ar anatomical position niye to sondeho jagtece re vi ,0.0
3881, Je chobiti dekhano hoiche DC 10 30 thik noi karon Biman r fleet ekhon ei aircraft nai ,0.0
3882, Kicchu e hoe nai ? ,0.0
3883, PM jodi airom service pay toy amr r kiram pamu?? ,2.0
3884, Ae newspaper to rajakar ar ta hoy to shobai vula gece kichu din aga take fashi deya hoyece ,2.0
3885, Admin holo murgi Pakhi. Sarakkhon frustrated thake aar desh er lok ke nijer sathe bipothe chalona Kore. Nijei murgir porichoy dey ,2.0
3886, kine ki hobe .tara shudu india ke humki dite jane. koi Myanmar ke to ki su bolsena weapons kine tai niya a to gan korar ki ase. ,2.0
3887, Ata ora kothay chalaba.pukura naki ,2.0
3888, eto din je valo kkhello seta vuel gelen ,0.0
3889, Ara o ne mor bana ato tara tare bangladeshr manoska aro kosto debo tar por daka jai bo ,2.0
3890, ami karon ai muhurte amar ghore akti takao nei kinto valo ace shantite ace ,0.0
3891, eto bar geci j nam bolar dorkari nai ,0.0
3892, Assa mas bai ki rokom lage ,0.0
3893, Shakib to fast bolar na o ato pazil kno ,2.0
3894, emni vikhari desh tarpor abar ponbondi...... bara dite parbe na ..... ,2.0
3895, ei holo hasinar baper sopner desh. police er ki dosh vi..police onk age theka sob dhoroner khomota dia dise ,2.0
3896, India te o to ase... ,0.0
3897, ajonnoy bangladesh er manusher ato pushtir ovab ,2.0
3898, Pulisre ato pawr disse sorkar.tara kharap manusre marle to tader bow morbo.tai valo manusder marle tara chup koyra thakbo. ,2.0
3899, Bkash theke teletalk e recharge korte partesina keno? ,0.0
3900, Police re eto power ke dei ,2.0
3901, hy bro amar bksh account a ki problem hoice.. r ami ki korvo.... 01773259786  amar bksh a taka rakhte pare na....? ,0.0
3902, bkash theke 10 takar kom recharge kora jay na keno? maje maje 10takar kom recharge offer ashle. ,0.0
3903, ora to polis na ora holo pala kukur .  .  .  .  . Rabis .  .  .  .  .  .  ,2.0
3904, Ami bikash er agent hote sai ki korbo???? ,0.0
3905, bolbo r jane niben . tai na? ,0.0
3906, result na thakle vorti kivabe hobe age result dan tarpor vorti r khota. bolen ,0.0
3907, shala sob jagay jhamela badhay .  ,0.0
3908, Oni jaben ta hole saita ki dolikoron hoi. Ar amader netara gele naki hoi ,0.0
3909, tamin vai ar to beya hoea gace...... ,0.0
3910, amr bekash namdar kono namdar resas kora ji na ami sorbonimno koto taka resas kortea parbo. ........? ,0.0
3911, bkash theke flexi load dile onk somoy ase na kno??? ,0.0
3912, amar akta account fake id diye kula hoice ami chaiteci oi account ta close kore notun kore korte kintu amar basha thike apnader office onek dure tai korte parteci na akhon ki kora jay?? ,0.0
3913, taile dada tk gulo mair ,2.0
3914, Ami apnar moto TT na  ,0.0
3915, mim pakira ki tomar othoba tomar famallyer karo gode mal dalce naki tomi tader ababe birodita koro ,2.0
3916,Bangladesh r bondho kore dear pala ,2.0
3917, amar lekha ta ak2 valo vabe pore ans debe ...... ami jodi vul ki6u boli sekhane amak dhoriya debe........................,0.0
3918,aj jara paki dalali kor6o . jara bol6e Chin . Russia O paki aksathe a6e tara murkho chara R ki6u na..... aktabar vabe dekho Russia kobe Paki pase 6ilo R kano ba thakbe??,2.0
3919,oi rokom akta vikharir deser sathe K chukti korbe??,2.0
3920,Jar dena aj Biswas bazar a sob thak basi . ...... sob desh thak vikhaa kore khay.... koyak din age sunla 7000 koti taka BD thak chaya6e...... sai din tara gali  ,2.0
3921, musfiq j dole jai se dol sesh kore dei.....gotobar sylhet aebar Barisal ,2.0
3922, Allah tumi boddo dir opr amon gojob dao ora jino sojjo korti na pari are jara. Muslim dir kosto dikhi haschi tadir opor ,2.0
3923, Kan ora amder dasha aslay ki khoti hoto amader ,0.0
3924, Bgb kaj ta thik kore nai ,2.0
3925, Eta kno valo kaj noy ,2.0
3926, Allah tumi tader shoby hon. ,2.0
3927, Order k na firiye oder bodole oi noukai bangladesher boddho der pathano uchit ,2.0
3928, mayeanmar er duta bash bondho kore dawaucit ,2.0
3929, Vaia amr cash out er limit see hoye geche tay ami1000tk send mony k korte gelam amr kache theke dokandar 25tk rakche . ,2.0
3930, Tate amagor ki sob taka to abulmal ar pete sole jar ,2.0
3931, Malaun ra tu make chudce naki Khankir chele ,2.0
3932, Bangladesh a osrer dorker cil na  .  tobe future a toder jonno mone hoi dorker hobe. r India Pakistan k nia noi target tu China. ai Pakistan k 5 minute a sesh korte pare India ,2.0
3933, bhrot matar sontan ato jodi pechaab koire dai tahole pakistan vaisejabe ,2.0
3934, Amar bkash account active na korei taka dhukiye feleche akn amake ki korte hobe keu bolba plz. ,0.0
3935, Sob koita mulla tar baper porichoy o dite parbe na sala hijra .  ma k giye jiggesh kor tor baap katujon pak army  . sala jaroj ,2.0
3936, Joto khanki r besssar chele ache toder k bolchi tora ektu educated hoy..toder emni sobai sontrasbad bole.. eai vbe r nijer dhormo k niche namas na... ,2.0
3937, Tur make jigges kor Tur ma besha ki Na Besha Na hole tur moto chele jormaitu na ,2.0
3938, amar bkash accout ti bondho hoye gece .  ekhon chalu korar jonno kothay r ki ki kagoj potro nea jete hobe r ami na gea kaw k sim soho sobkicu nea pathaile hobe ki? plz reply. ,0.0
3939, baba to baba chele kokhono babar boyosi hote parena baba jodi Bharot matar gorve jonmo dichee bole chele ai prithibir alo dekche ta nahole oder ai Babar kiser dike takai thakte hoto ,2.0
3940, Tomader kono kaj nei.... Tomra choto .  choto hoye thakle ektu Boro hobar chesta Koro yr.... ,2.0
3941, Notun Abba ke dekhe ki khushi ,2.0
3942, service charge r aktu kom hole valo hoto.... ,0.0
3943, A re Tora potrika office er sob ti ki ganja khas na Ababa khas hala rajaker er dol ,0.0
3944, India tay asuk tar bor tar por daka6e ke korta hoe ar ,2.0
3945, Age ki bujte paren nai ,0.0
3946, Apnara o ki khub valo? ,2.0
3947, bohudin pore mone holo tumi BNP na manus. ,2.0
3948, Muslim der opor ai ottachar r kto din?? ,2.0
3949,a agbar president hoy  . sa ke tar jaiga thaka sorta chi ,0.0
3950, Ata to riti moto movie r kaheni ,2.0
3951, Amader desh hole bolto amr ki dosh ,2.0
3952, Muslim pribare jonmo newata e ki oder oporad ,2.0
3953, #panday tu amr kasay ei tor sob question er ans dibo...kutta akta ,2.0
3954, a ta amader comilla zila ,0.0
3955, Zoynal Driever .  ami bolchi nastikra egulo kore r amra na bujhe amin boli ,2.0
3956, Allah tumi puro israil k dhongso kore daw... ja dekhe manus sikkha nite pare... jemon otite feraun nomrud .  der dekhe manuser sikhha hoyechilo... ,2.0
3957, Allah jodio tara yahudi tobow tader hefajot korun.kono manusher khoti chawa imani chinta dhara hote pare na. ,2.0
3958, Allaha tomar ajan ar dak ora bondo korte jacce ... ata tumi mane nete parona ... ,2.0
3959, israile azan bondho kore deor porpore amon obostaha aro dekho ki ki hoi ,2.0
3960, Ia Allah purey chai kore dao oi nomrud der ,2.0
3961, amar bkash accounter pin vule gechi akhon phone kirle bole je shorbo shes cash out koto cash in koto amar ti akhon mone nai tahole ki amar pin thik hobena?? ,0.0
3962, pin bole gele ta change korbo kibabe ,0.0
3963, Bro .  personal account a cash out ar limit ta ki akto barano jai na...?? ,0.0
3964, Allah jeno aro vyahbaho koren... ey zalimdeke... ,2.0
3965, Amito anekdin age bolcilam charge komate .  akhonoto er RESULT pelam na ta kobe change korbe? ,0.0
3966, Allah tumi ihudider dhonso kore daw islam protista koro sara bisse ,2.0
3967, Allah tumi oder dhongso kore dao ameen ,2.0
3968, Allah tumi donso kore dao amin ,2.0
3969, Allah tumi kaferder ke sesh Kore FAO..... ,2.0
3970, Pagola0 r ans jane 0 ,2.0
3971, Allahr gojob kake bole abar dekhe ne. ,2.0
3972, Allah oder opor aro gojob najil koro . ,2.0
3973, Kafar der boudhi kno din o hoba na..mor sala ra... ,2.0
3974, Dak jala k r a joy.ebles ,2.0
3975, News sona mon ta onk valo laksa ,1.0
3976,tomi tomar moto kore jalimer bicher ta koro. ,2.0
3977, Jokhon olpo khoti hoy tokhon porikkha jokhon shob sarkhar hoye jay ta gozob.tumi kaferder shomalochana ke bhoy pabar kichhu nei ora muslimder kont hasha korei rakhte chai shorboda. ,2.0
3978, muslim der jonne kewo na takle Allah ace ,1.0
3979, Ha..ha..ha. ha...etto kushi jibone kono din hoy ni....Allaha mohhan... ,1.0
3980, bikash valo but taka charge beshi kore ,1.0
3981, Indiar birudde kichu lekle Bangladesher hinduder ato jole keno?? Ora ki probashi indian naki Bangladeshi? Jante cai ,2.0
3982, Bhule jas na india toder k freedom diyeche.......india toder opr theke mukh phiriye nile na khete peye marbi........eta mathai rakhis ,2.0
3983, bangladeshi chanel kono ..chanel er vitore porlo..india theke kichu na gele sala ra na kheye morbi.. ,2.0
3984, modi r bnano lagbena ora onek age thekei cor ,2.0
3985, Amar bkash a tk asena jay o na .  . sunlam kiser verify korte hobe but onno karo to amon hoy ni .  . what is this  ,0.0
3986, Amr bkash account kon id diye kolci amr mne nei.akn amr passwoard diye kaj hocce na. A rokom abostai ami ki korte pari? ,0.0
3987, na modi e thik korche ,0.0
3988, Gp te Airtime korsi 700 tar dike ekhono tk doklona....tention e aci plz janaben ,0.0
3989, Bikash agent babsayir sathe kharap vevohar korle office ki bebosta nice? ,0.0
3990, Ora to tar chaite besi kisu. Chor banate hobe keno ? ,0.0
3991, Vai ek mase koto bar cash in hobe ..Kindly Jodi bolten ,0.0
3992, sir amar 3000 taka block hoye geche.fake id diye khula.taka ta otate parbo. ,0.0
3993, Por manus k chur bolar age nije k aktu baben.ami ki ,2.0
3994, Ami ki amar ans pabo na???? ,0.0
3995, Bidesh theke koto tk pathate par be ,0.0
3996, ora eto kharap j oder chor bolleo chor k opoman kora hobe. ,0.0
3997, Kangladesi der eto fate keno ,2.0
3998, Apnader kase ami ekti msg krcilam reply er asha krchi... ,0.0
3999, Kon Boka ei katha bolche ,2.0
4000, Bkash a cash out korle koto taka kate naoa hoi ? Bolben plz ,0.0
4001, Amar bkash account thake flexiload korle .  flexiload er taka onek pore ase keno ? Please jana ben ,0.0
4002, Ami ki amr bkash account a taka jomate parbo......... ,0.0
4003, Ara to aga thaka chor .  ta buja jay jokon tara Bangladesher shompoth kowshole churi kore India. ,2.0
4004, bal .  apnader nam babohar kore amar kach theke 1875 taka nia niache.... ,2.0
4005, koto tk porjonto pawa jabe? ,0.0
4006, Balfela #MalluRoy tor pok pok ta ektu besi hoye gelo na ,2.0
4007, accha eita ki jeikono grahok er jonno??r tk chash out ba chash in korle 10% pawa jabe? ,0.0
4008, Ami arong a fn korcelam bt ora to bollo amon kono offer er kotha naki tara jane e na ,0.0
4009,Akhon ami ki korte pari.,0.0
4010,Ami amar passport diye account khulsi karon amar jatiyo porichoy potro akhon o ase ne.,0.0
4011,Ami akhon ki korte pari ,0.0
4012, Manuser tk at koto marben ,2.0
4013,Bikas theke recharge korle maje maje tk ase na,0.0
4014, BKash a deposit service ti ki vabe activate korte hoydeposit account taka jomanor jonno ,0.0
4015, personal number theke agent number a tk send korbo kivabe?please help ,0.0
4016, Jatrabari te bkash er customer care ta kothay? ,0.0
4017, bkash diye recharge Robi te kono offer ace?? ,0.0
4018, Sotik bujlam na ektu valo kore bujia bolle valo hoto ,0.0
4019, Bkash k msg korle o reply kora hoi na ,0.0
4020, Bikas e bhahir theke ki vhabe tk patabe ,0.0
4021, aisob valer kotha chara r kono news ni? ,2.0
4022, Vai ami bule akjonke taka pataichi paoa jabe ki ,0.0
4023, oman thke ki bikash kora jay?? ,0.0
4024, Ami akte bkssh agent khulbo amr dokan r jono ta koto din somayi lagte pare ? ,0.0
4025, Bkash a tk rakle kono interest nai? ,0.0
4026, Tumi to akta unsocial .  uncultured ...kivabe sadharon manuser sathe behave korte hoy tai tomar jana nei..... ,2.0
4027, Madar chud tui akta bidob...ki baal sikbi tui?? ,2.0
4028, tahole apnara server sistem off koren . amra to onek din theke online bkash sarver ar maddone tk patay ,0.0
4029, Malaysia theke Bangladesh e taka pataite koto comition dea lage bolben plz...... ,0.0
4030, Vai amar akta number boler karone taka onno number a chole gese.onek bar phone korsi number off .bkash customer service phone kore kono love hoy nai. Customer care gese tara kono details dite pari nai . Akhon ami ki korbo. Oi number ta kar ba k oi lok.ki babe taka paowa jabe. Plz akto jana ben ,0.0
4031, bi bkash limited.... amar msg er reply delen na keno,0.0
4032, Vhaia ami akta Agent sim nite chai...business er jonno aktu help korben plz..... ,0.0
4033, Brac bank er jekono atm thekei ki cashout kora jabe ??? ,0.0
